ID,WRKSTAT,MARITAL,AGEWED,SIBS,CHILDS,AGE,BIRTHMO,ZODIAC,EDUC,DEGREE,PADEG,MADEG,SEX,RACE,INCOME91,RINCOM91,REGION,XNORCSIZ,SIZE,PARTYID,VOTE92,POLVIEWS,CAPPUN,GUNLAW,GRASS,RELIG,LIFE,CHLDIDEL,PILLOK,SEXEDUC,SPANKING,LETDIE1,NEWS,TVHOURS,BIGBAND,BLUGRASS,COUNTRY,BLUES,MUSICALS,CLASSICL,FOLK,JAZZ,OPERA,RAP,HVYMETAL,ATTSPRTS,VISITART,TVSHOWS,TVNEWS,TVPBS,SCITEST4,PARTNERS,SEXFREQ,DWELOWN,SEI,COHORT,INCOME4,DEGREE2,AGECAT4,POLITICS,REGION4,MARRIED,CLASSIC3,JAZZ3,RAP3,BLUES3
1320,7,1,16,3,8,56,9,6,10,0,0,8,2,1,6,0,0,0,-1,2,2,4,1,0,2,1,0,2,2,1,2,1,2,6,3,1,1,8,2,3,1,4,3,3,5,2,1,1,1,5,2,1,4,2,"46,8",1937,1,0,4,3,#NULO!,1,2,3,2,#NULO!
1321,7,1,18,1,4,37,4,1,12,1,1,1,2,1,18,0,0,0,-1,1,2,4,2,0,2,4,0,2,3,1,3,1,1,2,3,4,5,2,4,2,8,2,4,3,2,2,2,2,1,2,9,1,5,1,"29,3",1956,3,0,2,3,#NULO!,1,1,1,2,1
1322,5,1,21,4,4,68,2,11,12,1,1,1,1,1,13,0,0,0,-1,5,2,4,2,0,2,2,0,8,2,1,2,1,1,7,1,2,2,4,3,2,3,4,4,5,5,2,2,4,1,1,9,1,0,1,"93,3",1925,1,0,4,3,#NULO!,1,1,3,3,3
1323,5,1,22,9,5,66,11,8,13,1,0,0,1,1,18,3,0,0,-1,6,1,6,1,0,2,1,0,3,4,2,2,1,1,3,1,1,1,1,1,1,1,2,2,5,5,1,1,1,1,1,4,1,3,1,"63,5",1927,3,0,4,5,#NULO!,1,1,1,3,1
1324,5,1,58,4,0,78,12,9,12,1,0,7,2,1,22,0,0,0,-1,1,4,4,1,0,8,1,0,4,2,2,8,1,1,4,1,3,3,1,1,1,3,1,2,5,5,1,1,2,1,1,4,-1,-1,1,38,1915,4,0,4,3,#NULO!,1,1,1,3,1
1325,1,3,20,4,2,59,1,11,12,1,1,1,1,1,15,13,0,0,-1,0,1,4,1,2,2,1,2,-1,0,0,0,0,0,1,3,2,1,2,3,4,3,3,8,4,8,1,2,4,1,4,4,1,4,0,"63,5",1934,2,0,4,3,#NULO!,2,3,2,3,1
1326,7,3,17,3,1,22,12,9,12,1,0,0,2,1,1,0,0,0,-1,4,2,5,1,0,2,4,0,2,1,1,2,1,3,5,4,8,2,8,8,8,8,4,8,1,1,1,2,2,4,2,3,5,3,2,0,1971,1,0,1,4,#NULO!,2,#NULO!,3,1,#NULO!
1327,1,5,0,3,0,33,6,3,14,1,3,1,1,1,13,13,0,0,-1,0,1,4,1,1,0,1,2,2,1,1,3,1,2,2,2,1,2,1,3,4,2,1,4,3,5,2,2,1,1,2,3,1,4,1,"38,4",1960,1,0,2,3,#NULO!,2,3,1,2,1
1328,8,1,18,3,5,51,1,10,9,1,0,0,1,1,10,0,0,0,-1,3,2,6,1,1,0,1,1,2,4,2,1,2,5,0,1,4,2,3,2,2,2,3,8,5,5,2,2,5,5,5,0,-1,-1,1,"45,3",1942,1,0,4,5,#NULO!,1,1,2,3,2
1329,4,1,27,3,2,52,10,7,12,1,7,1,1,1,15,15,0,0,-1,3,1,4,1,1,0,1,3,2,4,1,1,1,1,2,2,1,1,2,3,4,1,1,8,1,1,1,2,3,1,2,2,1,6,2,"63,5",1941,2,0,4,3,#NULO!,1,3,1,1,1
1330,2,1,20,1,0,21,7,4,15,1,1,1,2,1,16,6,0,0,-1,4,1,6,1,1,0,1,3,8,3,1,2,2,3,3,8,8,2,4,2,2,4,4,4,5,5,2,1,2,3,4,4,1,5,2,"43,7",1972,2,0,1,5,#NULO!,1,1,3,3,3
1331,1,3,17,1,3,46,7,4,20,4,1,1,2,1,19,19,0,0,-1,5,1,4,1,1,1,1,2,-1,0,0,0,0,0,1,1,2,4,2,1,1,2,3,2,3,4,1,1,3,1,3,1,0,0,0,"92,3",1947,3,1,3,3,#NULO!,2,1,2,2,1
1332,1,1,20,2,0,25,7,5,17,1,1,1,1,1,18,13,0,0,-1,6,1,6,1,1,2,1,3,-1,0,0,0,0,0,2,2,2,2,2,4,3,3,2,4,5,5,1,1,2,1,2,1,1,4,0,"66,3",1968,3,0,1,5,#NULO!,1,2,1,3,1
1333,1,1,25,5,2,36,5,3,16,3,1,1,1,1,21,20,0,0,-1,6,1,5,1,0,2,1,0,2,4,2,2,1,2,1,2,2,2,2,1,1,2,2,2,4,4,1,1,3,2,3,3,1,4,1,"63,5",1957,4,1,2,4,#NULO!,1,1,1,3,1
1334,7,1,21,0,1,86,12,10,11,1,0,0,2,1,16,0,0,0,-1,1,2,2,9,1,0,1,2,4,4,2,3,1,1,3,1,4,3,4,2,4,2,2,4,4,4,2,2,3,1,2,9,-1,-1,1,0,1907,2,0,4,1,#NULO!,1,3,1,3,3
1335,1,3,25,1,1,47,11,8,12,1,0,1,1,1,13,13,0,0,-1,5,2,5,1,2,2,1,2,-1,0,0,0,0,0,3,2,2,1,2,4,5,2,4,5,4,2,2,2,3,1,1,2,2,2,0,"48,5",1946,1,0,3,4,#NULO!,2,3,3,3,1
1336,1,3,25,1,0,28,2,11,10,0,1,1,1,1,9,9,0,0,-1,1,2,3,1,1,0,1,3,2,2,1,1,1,2,5,2,4,2,1,3,2,2,2,4,4,1,2,1,3,2,2,3,2,6,2,"33,1",1965,1,0,1,2,#NULO!,2,1,1,3,1
1337,1,3,16,1,1,28,10,7,12,1,1,2,2,1,6,6,0,0,-1,3,2,4,1,0,2,1,0,2,1,1,2,1,1,4,2,5,2,3,2,3,5,3,5,5,4,1,1,2,3,5,4,1,6,2,"26,4",1965,1,0,1,3,#NULO!,2,2,2,3,2
1338,1,3,20,2,0,40,3,12,12,1,7,1,2,1,12,12,0,0,-1,3,2,8,1,1,2,1,2,-1,0,0,0,0,0,5,2,2,2,2,5,1,2,3,5,5,5,1,2,1,1,1,4,1,2,0,32,1953,1,0,3,#NULO!,#NULO!,2,1,2,3,1
1339,5,2,99,99,9,52,11,9,12,9,0,0,2,2,99,0,0,0,-1,9,9,9,9,9,9,9,9,-1,0,0,0,0,0,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,3,0,0,1941,4,9,4,#NULO!,#NULO!,2,#NULO!,#NULO!,#NULO!,#NULO!
1340,7,3,24,3,2,28,11,9,10,1,3,1,2,1,5,5,0,0,-1,1,1,5,2,1,0,1,2,2,3,1,3,1,2,2,3,1,2,3,4,4,3,2,4,2,2,2,2,4,2,2,3,2,4,2,"38,4",1965,1,0,1,4,#NULO!,2,3,1,1,2
1342,5,2,19,13,6,82,3,12,10,0,0,7,2,2,7,0,0,0,-1,0,2,7,1,1,0,1,2,4,2,1,1,2,1,4,2,8,2,2,9,3,2,2,4,4,5,2,2,2,1,2,2,0,0,2,"27,5",1911,1,0,4,5,#NULO!,2,2,1,3,1
1343,5,2,19,6,9,72,8,5,9,0,0,0,2,2,99,99,0,0,-1,9,9,9,8,8,0,1,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,0,0,9,"22,5",1921,4,0,4,#NULO!,#NULO!,2,#NULO!,#NULO!,#NULO!,#NULO!
1344,7,5,0,2,0,32,3,1,12,9,4,1,2,1,98,0,0,0,-1,9,1,4,2,0,1,9,0,0,1,2,9,2,2,4,9,9,3,9,8,2,9,9,2,2,8,1,1,2,2,3,3,0,0,1,"34,6",1961,4,9,2,3,#NULO!,2,1,#NULO!,1,#NULO!
1345,5,1,27,2,0,64,11,8,16,3,7,1,2,1,16,0,0,0,-1,3,1,4,1,1,2,3,3,-1,0,0,0,0,0,2,2,4,4,4,2,2,3,3,1,5,5,2,1,3,1,3,3,1,3,0,"58,3",1929,2,1,4,3,#NULO!,1,1,2,3,3
1346,5,3,25,13,6,74,8,5,5,0,0,0,1,2,4,0,0,0,-1,3,2,4,2,0,1,4,0,3,2,1,2,1,5,8,2,2,2,1,2,4,4,1,4,3,4,2,2,1,1,4,2,0,0,2,"32,3",1919,1,0,4,3,#NULO!,2,3,1,2,1
1347,1,5,0,8,0,35,8,5,15,1,7,1,1,1,4,4,0,0,-1,1,1,1,2,1,0,1,2,2,2,1,3,1,2,3,4,3,3,3,2,1,1,3,2,5,5,2,1,2,1,2,3,1,5,2,"38,4",1958,1,0,2,1,#NULO!,2,1,2,3,2
1348,1,1,41,2,0,63,5,2,16,3,0,0,2,1,17,16,0,0,-1,1,1,2,2,0,1,2,0,9,3,1,3,1,2,2,1,2,4,2,1,2,1,4,3,5,4,2,1,4,1,2,1,1,1,1,"80,3",1930,2,1,4,1,#NULO!,1,1,3,3,1
1349,1,5,0,3,0,49,7,4,14,1,3,1,2,1,11,11,0,0,-1,3,2,4,1,0,1,4,0,2,1,1,3,1,1,4,3,3,2,2,3,4,3,3,4,4,2,1,1,1,1,2,2,1,6,2,"46,7",1944,1,0,3,3,#NULO!,2,3,2,3,1
1350,1,5,0,3,0,35,2,11,14,2,1,2,1,1,13,13,0,0,-1,4,1,6,1,1,1,2,2,-1,0,0,0,0,0,8,2,2,3,2,3,2,4,1,2,5,1,1,2,2,1,3,2,1,5,0,"32,3",1958,1,0,2,5,#NULO!,2,1,1,3,1
1351,6,5,0,2,0,33,6,4,16,1,1,7,2,1,7,7,0,0,-1,1,1,3,2,1,1,4,3,-1,0,0,0,0,0,5,1,1,1,1,1,1,2,1,3,4,5,2,1,2,1,1,2,2,4,0,"26,4",1960,1,0,2,2,#NULO!,2,1,1,3,1
1353,1,5,0,2,0,32,6,3,16,1,1,1,1,1,8,8,0,0,-1,2,1,4,1,1,0,4,2,1,2,1,2,1,3,1,3,3,3,2,4,4,4,3,3,5,3,2,2,4,4,4,1,5,5,2,"60,5",1961,1,0,2,3,#NULO!,2,3,2,3,1
1354,1,3,20,0,0,42,8,5,19,4,1,1,2,1,15,13,0,0,-1,2,1,3,1,0,1,2,0,2,1,1,2,1,3,3,3,3,3,1,3,1,3,3,3,5,3,2,1,4,1,1,1,1,5,2,"37,4",1951,2,1,3,2,#NULO!,2,1,2,3,1
1355,1,3,27,2,2,40,8,5,15,1,1,1,1,2,22,22,0,0,-1,9,3,2,1,2,0,9,3,2,1,1,3,1,1,3,3,3,3,2,4,3,4,2,5,3,4,1,1,3,1,2,4,1,3,2,"57,1",1953,4,0,3,1,#NULO!,2,2,1,2,1
1356,6,5,0,1,1,24,10,8,16,3,4,1,2,3,8,0,0,0,-1,7,2,3,2,1,0,1,3,3,2,1,2,2,4,1,1,5,4,1,2,2,5,1,1,2,5,2,2,2,2,4,1,1,5,2,0,1969,1,1,1,2,#NULO!,2,1,1,1,1
1357,1,4,18,7,1,38,12,10,13,1,7,0,1,2,10,10,0,0,-1,0,1,3,1,0,1,1,0,1,1,1,2,1,1,8,2,8,3,2,2,1,3,2,2,3,3,1,2,1,1,2,2,1,3,2,"27,5",1955,1,0,2,2,#NULO!,2,1,1,2,1
1358,4,1,19,5,1,36,4,1,8,0,0,0,1,1,6,2,0,0,-1,1,2,4,1,0,1,1,0,2,1,1,2,1,2,8,4,2,1,2,4,5,1,1,5,5,2,2,2,1,1,1,4,1,5,2,"31,5",1957,1,0,2,3,#NULO!,1,3,1,3,1
1359,1,5,0,1,1,23,3,1,13,1,1,2,2,1,11,5,0,0,-1,7,2,4,1,0,1,4,0,0,1,1,3,1,1,6,8,5,3,2,3,1,4,1,2,5,1,2,1,1,1,5,1,6,5,2,"52,5",1970,1,0,1,3,#NULO!,2,1,1,3,1
1360,1,5,0,1,0,30,1,10,12,1,1,1,1,1,10,9,0,0,-1,5,1,4,1,1,0,2,2,2,1,1,2,1,2,4,3,3,4,3,2,2,3,2,3,5,2,2,2,2,4,5,2,1,2,2,"33,1",1963,1,0,2,3,#NULO!,2,1,1,3,2
1361,1,5,0,3,0,29,2,11,12,1,1,1,2,1,12,12,0,0,-1,2,1,1,2,1,0,3,2,2,1,1,4,1,2,2,8,2,4,2,1,1,2,2,1,2,4,2,1,2,3,4,2,1,3,2,"27,5",1964,1,0,1,1,#NULO!,2,1,1,1,1
1362,1,5,0,3,0,37,12,9,13,1,0,0,2,1,12,10,0,0,-1,1,1,4,1,1,1,1,1,-1,0,0,0,0,0,3,2,2,3,2,1,2,3,2,3,5,2,1,1,1,4,1,4,99,9,0,32,1956,1,0,2,3,#NULO!,2,1,1,3,1
1363,1,1,18,5,2,40,11,9,12,1,0,1,1,1,16,12,0,0,-1,1,2,4,1,2,0,2,2,2,1,1,2,1,2,1,3,2,2,3,3,4,3,3,4,5,3,1,1,4,2,3,2,1,6,2,"31,5",1953,2,0,3,3,#NULO!,1,3,2,3,2
1364,7,1,19,2,3,52,11,8,14,1,0,1,2,1,20,12,0,0,-1,5,1,4,1,1,2,1,3,-1,0,0,0,0,0,2,2,3,1,4,3,3,4,4,3,4,5,1,1,2,1,1,1,1,3,0,"38,4",1941,4,0,4,3,#NULO!,1,2,3,3,3
1365,5,1,20,4,2,79,8,5,12,1,0,0,2,1,13,0,0,0,-1,5,1,5,2,1,2,1,2,-1,0,0,0,0,0,3,2,3,2,2,2,3,2,2,3,8,4,2,2,2,1,2,9,0,0,0,"38,4",1914,1,0,4,4,#NULO!,1,2,1,#NULO!,1
1366,1,1,26,3,0,29,2,12,12,1,0,0,2,1,18,14,0,0,-1,1,2,5,1,1,2,2,2,-1,0,0,0,0,0,1,4,4,1,4,2,4,4,3,4,3,4,2,2,4,4,4,2,1,5,0,"38,4",1964,3,0,1,4,#NULO!,1,3,2,2,3
1367,1,1,28,1,3,59,5,2,12,1,0,1,1,1,16,13,0,0,-1,4,1,4,1,1,0,1,1,2,3,1,1,8,1,0,2,1,1,2,2,2,1,3,3,5,5,2,2,5,4,4,4,1,1,1,"31,4",1934,2,0,4,3,#NULO!,1,1,2,3,1
1368,1,5,0,3,0,28,12,9,18,4,3,1,1,1,9,0,0,0,-1,6,1,6,1,2,2,1,3,-1,0,0,0,0,0,2,1,3,2,1,2,2,2,1,4,3,2,1,1,4,1,2,4,1,1,0,"74,4",1965,1,1,1,5,#NULO!,2,1,1,2,1
1369,1,1,23,3,1,35,8,5,18,3,3,2,2,1,17,17,0,0,-1,5,1,5,2,0,2,1,0,4,2,1,2,1,2,1,2,2,2,3,2,2,2,3,3,3,4,1,1,2,1,3,2,1,2,1,"83,7",1958,2,1,2,4,#NULO!,1,1,2,2,2
1370,4,1,25,8,2,32,7,4,9,1,0,2,2,1,10,2,0,0,-1,1,2,5,1,1,1,4,3,-1,0,0,0,0,0,3,4,3,2,3,5,3,4,4,5,5,4,2,1,2,1,2,3,1,5,0,29,1961,1,0,2,4,#NULO!,1,2,3,3,2
1371,2,5,0,1,0,23,2,12,16,1,1,1,1,1,8,8,0,0,-1,5,1,5,1,2,0,1,3,2,3,1,2,1,4,2,2,1,1,1,3,1,2,2,4,3,3,1,1,2,2,2,3,1,3,2,"61,9",1970,1,0,1,4,#NULO!,2,1,1,2,1
1372,1,1,20,1,2,50,4,1,18,4,9,9,2,3,21,14,0,0,-1,4,1,4,2,2,0,1,3,2,1,1,2,1,5,2,2,3,3,2,1,2,2,3,2,5,5,2,1,3,3,3,2,1,5,1,"82,7",1943,4,1,4,3,#NULO!,1,1,2,3,1
1373,1,1,21,4,2,43,6,4,16,3,2,7,1,1,17,16,0,0,-1,4,1,4,1,1,0,1,3,2,2,1,2,1,1,1,4,2,2,4,2,2,2,4,3,1,4,1,1,1,1,4,2,1,4,2,"36,7",1950,2,1,3,3,#NULO!,1,1,3,1,3
1374,1,1,22,2,2,39,3,1,13,1,1,1,2,1,19,9,0,0,-1,1,1,3,2,2,0,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,4,4,4,2,2,2,2,2,3,1,5,1,"63,5",1954,3,0,2,2,#NULO!,1,1,1,3,1
1375,2,4,24,3,1,50,11,9,13,1,1,1,2,1,9,8,0,0,-1,4,1,4,1,1,0,1,3,2,2,1,3,1,1,1,2,2,2,4,2,2,4,3,4,3,5,1,1,3,2,4,1,1,3,1,"60,6",1943,1,0,4,3,#NULO!,2,1,2,2,3
1376,5,2,19,5,3,78,12,9,10,0,7,8,2,1,10,0,0,0,-1,3,2,4,1,1,2,2,3,-1,0,0,0,0,0,4,1,3,1,4,3,1,4,5,4,5,5,2,2,4,1,4,4,0,0,0,"37,3",1915,1,0,4,3,#NULO!,2,1,3,3,3
1377,1,5,0,5,0,43,10,7,18,3,7,1,2,1,10,10,0,0,-1,1,1,2,1,1,1,4,1,-1,0,0,0,0,0,3,2,3,5,3,2,1,4,1,3,5,5,2,1,2,5,2,1,5,2,0,"28,4",1950,1,1,3,1,#NULO!,2,1,1,3,2
1378,1,5,0,1,0,34,3,12,18,3,7,4,1,1,18,15,0,0,-1,5,1,4,1,1,0,1,3,2,1,1,2,1,1,1,2,2,1,2,1,2,2,2,2,5,5,1,1,3,4,4,4,0,0,1,"50,7",1959,3,1,2,3,#NULO!,2,1,1,3,1
1379,1,1,16,8,6,57,1,11,11,1,7,0,2,1,14,9,0,0,-1,4,2,5,1,1,2,1,2,-1,0,0,0,0,0,3,2,3,1,3,3,1,3,4,3,5,5,2,2,4,1,3,4,1,4,0,"26,4",1936,1,0,4,4,#NULO!,1,1,3,3,2
1380,5,5,0,0,0,63,12,9,12,1,0,1,1,1,10,0,0,0,-1,4,1,6,1,0,2,1,0,2,3,1,2,1,1,5,2,2,1,2,2,3,2,2,3,3,5,1,2,1,1,1,4,0,0,1,"37,3",1930,1,0,4,5,#NULO!,2,2,1,2,1
1381,1,5,0,2,0,48,10,7,14,1,3,1,1,1,22,22,0,0,-1,2,1,2,1,1,0,4,3,1,1,1,3,1,1,2,3,2,2,2,4,2,2,2,3,2,5,1,1,2,1,1,0,-1,-1,1,"64,1",1945,4,0,3,1,#NULO!,2,1,1,1,1
1382,3,3,19,3,2,48,3,12,14,1,3,1,2,1,22,22,0,0,-1,3,1,8,1,0,1,1,0,9,2,1,2,1,1,3,3,5,3,3,3,1,3,2,2,5,5,1,1,8,8,8,1,-1,-1,1,"64,2",1945,4,0,3,#NULO!,#NULO!,2,1,1,3,2
1383,1,5,0,3,0,28,11,8,16,3,7,1,1,1,18,11,0,0,-1,2,1,2,2,0,1,4,0,2,2,1,2,1,1,2,2,2,3,1,4,1,3,1,8,4,3,2,1,2,2,2,2,1,4,2,"37,3",1965,3,1,1,1,#NULO!,2,1,1,3,1
1384,1,3,25,6,0,42,11,8,18,4,1,1,2,3,19,19,0,0,-1,0,1,2,2,1,8,5,2,-1,0,0,0,0,0,2,2,2,3,2,2,2,2,2,3,5,3,1,1,4,1,2,1,1,4,0,"76,3",1951,3,1,3,1,#NULO!,2,1,1,3,1
1386,2,1,20,3,2,32,12,9,12,1,1,1,2,1,18,13,0,0,-1,4,1,4,2,1,2,1,2,-1,0,0,0,0,0,3,8,1,3,3,4,3,1,5,8,4,1,2,1,2,1,5,4,1,5,0,"38,4",1961,3,0,2,3,#NULO!,1,2,3,3,2
1388,6,1,19,1,1,24,9,7,14,2,1,1,2,1,16,8,0,0,-1,6,1,6,2,1,2,1,3,-1,0,0,0,0,0,3,3,3,2,1,3,1,4,1,5,2,5,1,1,3,2,2,4,1,6,0,"38,4",1969,2,0,1,5,#NULO!,1,1,1,1,1
1389,1,1,23,0,3,57,11,8,20,3,1,2,1,1,21,21,0,0,-1,5,1,5,1,0,2,1,0,2,4,1,2,1,1,2,1,2,3,2,4,3,4,1,5,5,5,2,1,4,1,1,1,1,3,1,"86,5",1936,4,1,4,4,#NULO!,1,2,1,3,1
1390,1,3,20,5,2,55,3,12,12,1,8,8,1,1,13,10,0,0,-1,3,2,4,1,0,8,1,0,8,8,1,2,1,4,2,4,4,4,4,4,4,4,4,4,4,4,8,2,3,1,3,9,2,6,1,"63,5",1938,1,0,4,3,#NULO!,2,3,3,3,3
1391,1,1,32,2,0,35,7,4,12,1,3,1,2,1,18,12,0,0,-1,5,1,5,1,1,2,2,3,-1,0,0,0,0,0,3,1,3,3,2,2,3,8,1,4,3,5,1,1,2,1,2,2,1,3,0,38,1958,3,0,2,4,#NULO!,1,2,1,2,1
1392,1,2,22,2,3,55,10,7,16,1,3,3,2,1,9,0,0,0,-1,2,1,2,8,0,1,1,0,2,1,1,2,1,1,2,2,2,3,2,3,2,2,2,1,4,3,1,1,2,2,2,9,0,0,1,"64,4",1938,1,0,4,1,#NULO!,2,1,1,3,1
1393,1,1,21,1,2,34,10,7,12,1,3,0,1,1,15,15,0,0,-1,6,1,6,1,0,2,1,0,2,4,1,2,2,5,2,3,3,2,3,3,4,4,3,4,3,5,1,2,2,2,4,4,1,5,1,"53,3",1959,2,0,2,5,#NULO!,1,3,2,2,2
1394,2,1,22,2,2,28,10,7,13,1,3,1,2,1,15,6,0,0,-1,1,2,3,2,0,1,1,0,2,1,1,2,1,2,2,4,2,5,2,2,2,2,5,4,5,3,2,1,3,5,5,2,1,2,1,"32,4",1965,2,0,1,2,#NULO!,1,1,3,3,1
1395,1,5,0,2,0,21,8,5,13,0,0,1,1,1,15,15,0,0,-1,4,2,4,1,1,0,1,3,9,3,1,1,8,2,2,8,2,1,5,2,2,2,5,5,5,2,1,1,2,1,1,4,2,6,2,"34,2",1972,2,0,1,3,#NULO!,2,1,3,3,3
1396,5,2,16,9,3,73,6,3,8,0,0,7,2,1,98,0,0,0,-1,1,2,9,1,0,2,1,0,2,2,1,2,1,3,4,2,2,2,2,4,4,8,2,4,8,8,2,2,2,1,4,0,-1,-1,2,"43,7",1920,4,0,4,#NULO!,#NULO!,2,3,1,#NULO!,1
1397,1,3,25,9,2,32,1,11,17,3,0,1,2,1,10,9,0,0,-1,2,2,4,9,0,2,2,0,2,4,1,2,2,2,1,3,3,3,3,3,4,3,3,4,3,5,1,1,3,1,2,3,1,1,2,"56,6",1961,1,1,2,3,#NULO!,2,3,2,2,2
1398,8,3,22,5,3,58,1,10,12,1,0,0,2,1,3,3,0,0,-1,1,1,2,1,1,0,1,3,3,8,1,3,1,1,1,2,2,2,2,3,4,2,2,5,5,5,2,1,2,1,2,8,0,0,2,"38,4",1935,1,0,4,1,#NULO!,2,3,1,3,1
1399,1,5,0,1,0,28,6,4,13,1,3,1,1,1,16,16,0,0,-1,1,2,3,1,0,2,1,0,2,2,1,2,1,2,1,2,3,5,1,3,1,2,1,1,3,3,1,1,3,1,4,8,1,5,2,"29,2",1965,2,0,1,2,#NULO!,2,1,1,2,1
1400,1,1,21,2,0,24,1,10,12,1,1,1,2,1,14,0,0,0,-1,3,2,4,2,0,2,2,0,2,2,1,3,2,4,4,3,3,2,2,2,2,3,3,4,4,5,2,2,1,2,5,9,1,3,2,"75,9",1969,1,0,1,3,#NULO!,1,1,2,3,1
1401,8,5,0,2,0,41,9,6,14,2,1,1,2,1,10,0,0,0,-1,2,2,4,1,1,2,5,3,-1,0,0,0,0,0,2,3,2,2,2,1,1,1,1,1,3,8,2,1,3,1,4,2,1,2,0,"44,8",1952,1,0,3,3,#NULO!,2,1,1,2,1
1403,3,1,26,1,2,40,3,12,12,1,1,1,1,1,16,10,0,0,-1,0,3,5,1,2,0,4,2,2,2,1,2,1,1,2,8,2,2,2,4,5,2,5,4,5,2,1,2,2,1,5,2,1,3,1,"28,6",1953,2,0,3,4,#NULO!,1,3,3,3,1
1404,5,1,29,6,5,69,2,12,9,0,8,7,1,1,11,0,0,0,-1,2,1,4,1,2,2,2,2,-1,0,0,0,0,0,3,2,2,3,2,2,2,2,4,2,5,5,2,1,4,1,8,2,-1,-1,0,"29,2",1924,1,0,4,3,#NULO!,1,1,3,3,1
1405,1,1,20,6,2,42,8,5,14,1,0,0,2,1,21,19,0,0,-1,1,1,5,1,1,0,1,3,3,3,1,2,1,1,1,3,3,1,3,2,3,3,3,3,4,3,1,1,4,1,4,3,1,1,1,"48,5",1951,4,0,3,4,#NULO!,1,2,2,3,2
1406,2,1,20,2,2,36,2,12,12,1,0,1,2,1,19,2,0,0,-1,1,2,4,1,0,2,4,0,2,2,1,2,1,1,3,4,4,2,4,4,4,3,4,4,4,4,1,2,4,1,5,3,1,6,1,"27,5",1957,3,0,2,3,#NULO!,1,3,3,3,3
1407,1,5,0,2,0,20,8,6,12,1,7,1,1,1,98,0,0,0,-1,3,2,8,1,0,1,1,0,2,2,1,2,1,3,4,3,2,1,1,4,3,3,2,4,1,2,2,2,1,1,3,2,4,6,2,"33,1",1973,4,0,1,#NULO!,#NULO!,2,2,1,1,1
1408,7,3,20,2,3,34,8,5,12,1,4,0,2,1,13,0,0,0,-1,4,2,6,1,1,0,2,3,8,4,2,4,2,1,2,5,2,5,2,3,1,1,1,2,3,5,1,1,1,1,2,4,0,0,1,"52,3",1959,1,0,2,5,#NULO!,2,1,1,2,1
1409,5,1,35,2,0,66,11,8,18,4,1,2,1,1,20,0,0,0,-1,1,1,6,1,0,1,2,0,2,2,1,4,2,1,2,1,4,2,2,1,2,4,2,3,5,5,1,1,1,1,3,8,1,2,1,"85,1",1927,4,1,4,5,#NULO!,1,1,1,3,1
1410,1,1,25,0,1,57,11,9,17,3,0,3,1,1,21,20,0,0,-1,3,1,5,1,1,0,1,2,2,1,1,8,1,1,2,2,2,1,4,2,3,2,2,5,5,8,1,1,4,2,2,3,1,3,1,"44,7",1936,4,1,4,4,#NULO!,1,2,1,3,3
1411,1,1,19,1,3,53,12,9,14,2,0,1,1,1,21,20,0,0,-1,6,1,5,1,1,1,1,3,-1,0,0,0,0,0,1,4,2,3,4,2,3,3,4,5,5,2,1,1,1,1,3,9,1,4,0,"48,9",1940,4,0,4,4,#NULO!,1,2,3,3,3
1412,2,1,26,2,4,66,7,4,12,0,0,0,2,1,19,9,0,0,-1,2,1,4,1,0,2,2,0,9,2,1,4,2,1,3,2,4,2,2,1,1,4,3,1,4,5,2,1,2,1,1,4,0,0,1,"22,9",1927,3,0,4,3,#NULO!,1,1,2,3,1
1413,1,1,29,2,2,42,4,1,16,3,7,1,1,1,19,19,0,0,-1,4,1,5,2,1,0,2,3,2,1,1,3,1,1,1,4,2,3,2,3,2,3,2,3,4,3,2,1,1,2,3,2,1,4,1,"63,2",1951,3,1,3,4,#NULO!,1,1,1,3,1
1414,1,1,18,2,2,60,12,9,13,1,7,0,1,1,20,18,0,0,-1,6,1,6,1,1,0,1,2,2,2,1,1,1,1,2,2,3,2,2,1,1,3,2,2,5,5,1,1,4,1,1,4,1,4,1,"65,8",1933,4,0,4,5,#NULO!,1,1,1,3,1
1416,1,3,26,0,1,48,1,10,16,3,1,1,2,1,16,15,0,0,-1,0,1,2,2,1,1,5,3,-1,0,0,0,0,0,3,3,2,2,1,2,2,2,1,5,5,3,2,1,1,1,2,2,0,0,0,"37,7",1945,2,1,3,1,#NULO!,2,1,1,3,1
1418,1,1,38,7,0,41,8,5,16,3,3,3,1,1,15,9,0,0,-1,5,1,3,2,1,0,4,3,2,1,2,4,1,1,2,1,1,2,1,2,1,2,2,8,3,3,1,1,2,1,1,2,1,6,1,"34,2",1952,2,1,3,2,#NULO!,1,1,1,2,1
1419,8,2,18,2,1,57,10,7,14,0,7,0,2,1,7,0,0,0,-1,3,2,4,2,1,1,1,3,-1,0,0,0,0,0,3,1,1,1,1,2,1,1,1,4,5,5,2,1,4,2,2,2,0,9,0,"60,5",1936,1,0,4,3,#NULO!,2,1,1,3,1
